Emp ID;satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;promotion_last_5years;dept;salary
5117;0.85;0.79;3,00;243,00;2,00;0,00;1,00;technical;medium
5116;0.78;0.45;3,00;253,00;6,00;0,00;1,00;support;medium
5115;0.74;0.81;4,00;150,00;2,00;0,00;0,00;accounting;medium
5114;0.93;0.61;3,00;166,00;3,00;0,00;0,00;sales;medium
5113;0.2;0.53;6,00;189,00;4,00;0,00;0,00;marketing;medium
5112;0.52;1,00;4,00;148,00;3,00;0,00;0,00;RandD;medium
5111;0.71;0.76;3,00;201,00;2,00;0,00;0,00;RandD;medium
5110;0.62;0.99;4,00;171,00;3,00;0,00;0,00;RandD;medium
5109;0.69;0.98;3,00;168,00;2,00;0,00;0,00;RandD;medium
5108;0.56;0.59;3,00;185,00;2,00;0,00;0,00;RandD;medium
5107;0.53;0.8;3,00;175,00;3,00;0,00;0,00;IT;low
5106;0.49;0.72;4,00;246,00;3,00;0,00;0,00;product_mng;low
5105;0.38;0.5;2,00;170,00;3,00;0,00;0,00;product_mng;low
5104;0.82;0.88;4,00;171,00;2,00;0,00;0,00;product_mng;low
5103;0.92;0.55;3,00;259,00;3,00;0,00;0,00;product_mng;low
5102;0.76;0.77;4,00;223,00;3,00;0,00;0,00;IT;low
5101;0.76;0.44;3,00;121,00;4,00;0,00;0,00;IT;low
5100;0.75;0.76;5,00;175,00;4,00;0,00;0,00;IT;low
5099;0.17;0.82;5,00;193,00;5,00;0,00;0,00;IT;high
5098;0.53;0.83;4,00;246,00;3,00;0,00;0,00;IT;high
5097;0.73;0.71;4,00;148,00;3,00;0,00;0,00;management;high
5096;0.73;0.87;4,00;155,00;3,00;1,00;0,00;technical;high
5095;0.96;0.51;3,00;237,00;4,00;0,00;0,00;technical;high
5094;0.92;0.55;3,00;172,00;2,00;0,00;0,00;technical;high
5093;0.97;0.87;2,00;175,00;6,00;0,00;0,00;support;high
5092;0.58;0.5;4,00;225,00;3,00;0,00;0,00;support;high
5091;0.8;0.58;3,00;197,00;3,00;0,00;0,00;support;medium
5090;0.84;0.95;4,00;208,00;3,00;1,00;0,00;support;medium
5089;0.61;0.95;4,00;169,00;4,00;0,00;0,00;support;medium
5088;0.54;0.93;5,00;189,00;2,00;0,00;0,00;support;medium
5087;0.7;0.56;4,00;107,00;6,00;0,00;0,00;support;medium
5086;0.72;0.63;3,00;149,00;2,00;0,00;0,00;support;medium
5085;0.62;0.7;4,00;141,00;4,00;0,00;0,00;support;medium
5084;0.78;0.77;3,00;149,00;4,00;1,00;0,00;support;medium
5083;0.49;0.69;2,00;128,00;2,00;0,00;0,00;support;medium
5082;0.93;0.67;5,00;167,00;3,00;0,00;0,00;technical;medium
5081;0.65;0.59;5,00;271,00;3,00;0,00;0,00;technical;medium
5080;0.86;0.53;4,00;244,00;3,00;0,00;0,00;technical;medium
5079;0.71;0.95;3,00;150,00;2,00;0,00;0,00;technical;low
5078;0.22;0.69;4,00;182,00;6,00;0,00;0,00;technical;low
5077;0.59;0.71;5,00;222,00;3,00;0,00;0,00;technical;low
5076;0.98;0.42;5,00;226,00;3,00;0,00;0,00;technical;low
5075;0.61;0.75;2,00;100,00;4,00;0,00;0,00;technical;low
5074;1;0.85;3,00;150,00;3,00;0,00;0,00;technical;low
5073;0.59;0.57;2,00;170,00;3,00;0,00;0,00;technical;low
5072;0.69;0.74;4,00;237,00;3,00;0,00;0,00;technical;low
5071;0.74;0.63;3,00;180,00;2,00;0,00;0,00;hr;low
5070;0.66;0.84;4,00;197,00;2,00;0,00;0,00;hr;low
5069;0.76;0.5;4,00;245,00;3,00;0,00;0,00;hr;low
5068;0.89;0.62;5,00;144,00;2,00;0,00;0,00;hr;low
5067;0.5;0.48;3,00;163,00;4,00;0,00;0,00;accounting;low
5066;0.97;0.66;4,00;193,00;4,00;0,00;0,00;accounting;low
5065;0.45;0.53;3,00;181,00;4,00;1,00;0,00;accounting;low
5064;0.34;0.89;5,00;266,00;6,00;0,00;0,00;sales;medium
5063;0.8;0.78;4,00;234,00;3,00;0,00;0,00;sales;medium
5062;0.9;0.85;3,00;253,00;3,00;0,00;0,00;sales;medium
5061;0.94;0.53;5,00;257,00;2,00;0,00;1,00;sales;medium
5060;0.51;0.72;4,00;163,00;4,00;0,00;1,00;sales;medium
5059;0.67;1,00;4,00;145,00;3,00;1,00;1,00;sales;medium
5058;0.77;0.58;4,00;243,00;4,00;1,00;1,00;sales;medium
5057;0.43;0.98;4,00;164,00;3,00;0,00;1,00;sales;medium
5056;0.95;0.48;5,00;214,00;6,00;1,00;1,00;sales;medium
5055;0.75;0.9;4,00;197,00;2,00;0,00;0,00;sales;medium
5054;0.93;0.75;3,00;243,00;2,00;0,00;0,00;sales;medium
5053;0.7;0.76;5,00;165,00;3,00;0,00;0,00;sales;medium
5052;0.62;0.52;3,00;148,00;3,00;0,00;0,00;sales;medium
5051;0.74;0.8;4,00;241,00;2,00;0,00;0,00;sales;medium
5050;0.6;0.54;3,00;265,00;3,00;1,00;0,00;sales;medium
5049;0.58;0.9;3,00;151,00;3,00;0,00;0,00;sales;medium
5048;0.93;0.6;4,00;184,00;3,00;0,00;0,00;sales;medium
5047;0.53;0.7;3,00;138,00;2,00;0,00;0,00;sales;medium
5046;0.41;0.58;5,00;274,00;2,00;1,00;0,00;sales;medium
5045;0.57;0.94;4,00;257,00;3,00;0,00;0,00;marketing;medium
5044;0.49;0.76;3,00;257,00;2,00;1,00;0,00;marketing;medium
5043;0.75;0.74;5,00;231,00;3,00;0,00;1,00;marketing;medium
5042;0.97;0.63;4,00;151,00;3,00;0,00;1,00;management;medium
5041;0.73;0.66;6,00;195,00;3,00;0,00;1,00;technical;medium
5040;0.56;0.59;4,00;164,00;3,00;0,00;1,00;support;medium
5039;0.91;0.74;5,00;192,00;3,00;0,00;1,00;accounting;medium
5038;0.96;0.68;4,00;137,00;2,00;0,00;1,00;sales;medium
5037;0.83;0.83;3,00;186,00;3,00;1,00;1,00;marketing;medium
5036;0.54;0.51;4,00;137,00;4,00;0,00;1,00;RandD;medium
5035;0.47;0.51;6,00;190,00;5,00;0,00;1,00;RandD;medium
5034;0.36;0.59;2,00;198,00;2,00;0,00;1,00;RandD;medium
5033;0.83;0.87;3,00;230,00;3,00;0,00;1,00;RandD;medium
5032;0.16;0.99;3,00;213,00;6,00;1,00;1,00;RandD;medium
5031;0.62;0.69;3,00;261,00;2,00;0,00;0,00;IT;medium
5030;0.87;0.7;5,00;225,00;3,00;0,00;0,00;product_mng;medium
5029;0.64;0.99;4,00;180,00;4,00;0,00;0,00;product_mng;medium
5028;0.76;0.4;2,00;245,00;5,00;0,00;0,00;product_mng;medium
5027;0.84;0.91;5,00;208,00;3,00;0,00;0,00;product_mng;low
5026;0.57;0.66;4,00;270,00;2,00;0,00;0,00;IT;low
5025;0.61;0.73;3,00;165,00;3,00;1,00;0,00;IT;low
5024;0.98;0.93;5,00;145,00;4,00;0,00;0,00;IT;low
5023;0.7;0.69;4,00;158,00;3,00;0,00;0,00;IT;low
5022;0.66;0.99;4,00;195,00;3,00;0,00;0,00;IT;low
5021;0.86;0.49;4,00;274,00;2,00;0,00;0,00;management;low
5020;0.88;0.72;2,00;144,00;4,00;1,00;0,00;technical;low
5019;0.5;0.74;3,00;220,00;3,00;0,00;0,00;technical;medium
5018;0.59;0.9;4,00;261,00;4,00;0,00;0,00;technical;medium
5017;0.76;0.45;5,00;177,00;6,00;0,00;0,00;support;medium
5016;0.56;0.64;3,00;270,00;3,00;0,00;0,00;support;medium
5015;0.92;1,00;3,00;212,00;2,00;0,00;0,00;support;low
5014;0.72;0.59;3,00;255,00;2,00;0,00;0,00;support;high
5013;0.31;0.92;4,00;133,00;6,00;0,00;0,00;support;medium
5012;0.52;0.54;5,00;239,00;3,00;0,00;0,00;support;medium
5011;0.74;0.66;3,00;254,00;2,00;0,00;0,00;support;medium
5010;0.94;0.71;4,00;189,00;3,00;0,00;0,00;support;medium
5009;0.51;0.99;4,00;211,00;3,00;0,00;0,00;support;medium
5008;0.84;0.94;4,00;246,00;2,00;1,00;0,00;support;medium
5007;0.74;0.68;3,00;242,00;5,00;1,00;0,00;support;medium
5006;0.12;0.6;2,00;194,00;4,00;0,00;0,00;technical;medium
5005;0.91;0.99;5,00;152,00;3,00;0,00;0,00;technical;medium
5004;0.49;0.93;4,00;184,00;3,00;0,00;0,00;technical;medium
5003;0.59;0.84;4,00;245,00;3,00;0,00;0,00;technical;medium
5002;0.66;0.71;3,00;136,00;3,00;1,00;0,00;technical;medium
5001;0.35;1,00;6,00;186,00;2,00;0,00;0,00;technical;low
5000;0.64;0.97;4,00;268,00;2,00;0,00;0,00;technical;low
4999;0.57;0.82;5,00;138,00;3,00;0,00;0,00;technical;low
4998;0.77;0.59;5,00;189,00;5,00;0,00;0,00;technical;low
4997;0.53;0.92;4,00;223,00;3,00;1,00;0,00;technical;low
4996;0.67;0.55;5,00;193,00;3,00;0,00;0,00;technical;low
4995;0.94;0.59;5,00;250,00;3,00;0,00;0,00;hr;low
4994;0.92;0.62;4,00;266,00;2,00;0,00;0,00;hr;low
4993;0.55;0.91;4,00;187,00;4,00;1,00;0,00;hr;low
4992;0.79;0.82;3,00;98,00;3,00;1,00;0,00;hr;low
4991;0.81;0.68;3,00;151,00;3,00;0,00;0,00;accounting;low
4990;0.69;0.97;3,00;158,00;2,00;0,00;0,00;accounting;low
4989;0.5;0.7;5,00;166,00;2,00;0,00;0,00;accounting;low
4988;0.59;0.62;3,00;219,00;3,00;0,00;0,00;sales;low
4987;0.57;0.68;3,00;254,00;4,00;0,00;0,00;sales;low
4986;0.49;0.81;4,00;233,00;3,00;0,00;0,00;sales;low
4985;0.91;0.8;4,00;181,00;3,00;0,00;0,00;sales;low
4984;0.14;0.73;5,00;266,00;6,00;0,00;0,00;sales;low
4983;0.3;0.51;2,00;178,00;3,00;0,00;0,00;sales;low
4982;0.8;0.96;5,00;124,00;3,00;0,00;0,00;sales;low
4981;0.89;0.74;4,00;174,00;2,00;0,00;0,00;sales;low
4980;0.67;0.36;4,00;97,00;4,00;0,00;0,00;sales;medium
4979;0.97;0.75;5,00;270,00;3,00;1,00;0,00;sales;medium
4978;0.57;0.56;3,00;191,00;3,00;0,00;0,00;sales;medium
4977;0.73;0.53;3,00;205,00;2,00;0,00;0,00;sales;medium
4976;0.86;0.94;5,00;209,00;4,00;0,00;0,00;sales;low
4975;0.14;0.81;4,00;138,00;3,00;1,00;0,00;sales;high
4974;0.68;0.92;2,00;184,00;4,00;0,00;0,00;sales;medium
4973;0.63;0.8;4,00;243,00;2,00;0,00;0,00;sales;medium
4972;0.63;0.74;4,00;155,00;2,00;0,00;0,00;sales;medium
4971;0.74;0.59;2,00;257,00;4,00;1,00;0,00;sales;medium
4970;0.89;0.88;3,00;165,00;4,00;0,00;0,00;sales;medium
4969;0.88;0.96;5,00;182,00;4,00;1,00;0,00;marketing;medium
4968;0.88;0.96;4,00;155,00;2,00;0,00;0,00;marketing;medium
4967;0.74;0.58;4,00;233,00;4,00;0,00;0,00;marketing;medium
4966;0.77;0.89;2,00;215,00;5,00;1,00;0,00;management;medium
4965;0.64;0.71;3,00;231,00;4,00;0,00;0,00;technical;medium
4964;0.77;0.89;5,00;152,00;3,00;0,00;0,00;support;medium
4963;0.89;0.55;4,00;196,00;2,00;0,00;0,00;accounting;medium
4962;0.84;0.96;3,00;161,00;2,00;1,00;0,00;sales;low
4961;0.5;0.49;3,00;180,00;3,00;1,00;0,00;marketing;low
4960;0.74;0.84;3,00;206,00;3,00;0,00;0,00;RandD;low
4959;0.61;0.7;4,00;243,00;3,00;0,00;0,00;RandD;low
4958;0.78;0.55;3,00;144,00;2,00;0,00;0,00;RandD;low
4957;0.67;0.57;4,00;165,00;3,00;0,00;0,00;RandD;low
4956;0.93;0.66;4,00;228,00;3,00;0,00;0,00;RandD;low
4955;0.8;0.51;5,00;196,00;3,00;0,00;0,00;IT;low
4954;0.92;0.53;3,00;238,00;2,00;0,00;0,00;product_mng;low
4953;0.55;0.55;4,00;191,00;4,00;0,00;0,00;product_mng;low
4952;0.5;0.54;3,00;254,00;2,00;0,00;0,00;product_mng;low
4951;0.59;0.42;3,00;196,00;3,00;0,00;0,00;product_mng;low
4950;0.76;0.89;4,00;181,00;3,00;0,00;0,00;IT;low
4949;0.59;0.77;3,00;169,00;3,00;0,00;0,00;IT;low
4948;0.57;0.6;4,00;248,00;4,00;0,00;0,00;IT;low
4947;0.87;0.74;4,00;207,00;3,00;0,00;0,00;IT;low
4946;0.53;0.98;3,00;219,00;4,00;0,00;0,00;IT;low
4945;0.91;0.53;3,00;273,00;6,00;0,00;0,00;management;low
4944;0.55;0.65;3,00;207,00;3,00;0,00;0,00;technical;low
4943;0.28;0.51;3,00;124,00;3,00;0,00;0,00;technical;low
4942;0.42;0.59;3,00;156,00;2,00;0,00;0,00;technical;low
4941;0.99;0.71;4,00;232,00;3,00;0,00;0,00;support;medium
4940;0.69;0.59;3,00;233,00;3,00;0,00;0,00;support;medium
4939;0.9;0.7;3,00;274,00;3,00;0,00;0,00;support;medium
4938;0.56;0.58;3,00;173,00;3,00;0,00;0,00;support;medium
4937;0.68;0.44;5,00;152,00;5,00;0,00;0,00;support;low
4936;0.67;0.71;4,00;173,00;3,00;0,00;0,00;support;high
4935;0.68;0.81;3,00;232,00;2,00;0,00;0,00;support;medium
4934;0.96;0.93;4,00;260,00;3,00;0,00;0,00;support;medium
4933;0.39;0.38;2,00;106,00;3,00;1,00;0,00;support;medium
4932;0.51;0.93;5,00;232,00;3,00;0,00;0,00;support;medium
4931;0.39;0.48;3,00;169,00;3,00;0,00;0,00;support;medium
4930;0.55;0.82;4,00;134,00;6,00;0,00;0,00;technical;medium
4929;0.55;0.49;3,00;146,00;2,00;0,00;0,00;technical;medium
4928;0.67;0.58;3,00;246,00;3,00;0,00;0,00;technical;medium
4927;0.69;0.49;3,00;198,00;4,00;0,00;0,00;technical;medium
4926;0.87;0.54;4,00;211,00;3,00;0,00;0,00;technical;medium
4925;0.83;0.95;3,00;255,00;3,00;0,00;0,00;technical;medium
4924;0.77;0.88;2,00;169,00;3,00;0,00;0,00;technical;medium
4923;0.95;0.7;4,00;267,00;3,00;1,00;0,00;technical;low
4922;0.83;0.94;4,00;243,00;3,00;0,00;0,00;technical;low
4921;0.96;0.71;3,00;170,00;3,00;0,00;0,00;technical;low
4920;0.55;0.93;3,00;217,00;3,00;1,00;0,00;technical;low
4919;0.6;0.82;4,00;194,00;3,00;0,00;0,00;hr;low
4918;0.83;0.72;4,00;161,00;3,00;0,00;0,00;hr;low
4917;0.99;0.52;4,00;167,00;3,00;0,00;0,00;hr;low
4916;0.65;0.78;4,00;238,00;5,00;1,00;0,00;hr;low
4915;0.74;0.53;5,00;141,00;2,00;0,00;0,00;accounting;low
4914;0.9;0.72;5,00;237,00;2,00;0,00;0,00;accounting;low
4913;0.66;0.63;5,00;264,00;5,00;0,00;0,00;accounting;low
4912;0.78;0.49;3,00;224,00;3,00;0,00;0,00;sales;low
4911;0.99;0.79;4,00;133,00;2,00;0,00;0,00;sales;low
4910;0.81;0.86;3,00;210,00;3,00;0,00;0,00;sales;low
4909;0.93;0.55;5,00;222,00;2,00;0,00;0,00;sales;low
4908;0.62;0.49;3,00;158,00;2,00;0,00;0,00;sales;low
4907;0.77;0.65;4,00;268,00;3,00;0,00;0,00;sales;low
4906;0.54;0.76;3,00;157,00;4,00;0,00;0,00;sales;low
4905;0.7;0.85;4,00;232,00;3,00;0,00;0,00;sales;medium
4904;0.94;0.86;3,00;223,00;4,00;0,00;0,00;sales;medium
4903;0.21;0.77;6,00;215,00;4,00;0,00;0,00;sales;medium
4902;0.9;0.78;4,00;225,00;2,00;1,00;0,00;sales;medium
4901;0.83;0.87;5,00;233,00;3,00;0,00;0,00;sales;low
4900;0.92;0.92;3,00;244,00;2,00;0,00;0,00;sales;high
4899;0.95;0.52;3,00;144,00;3,00;0,00;0,00;sales;medium
4898;0.85;0.81;4,00;164,00;4,00;0,00;0,00;sales;medium
4897;0.5;0.78;6,00;138,00;3,00;0,00;0,00;sales;medium
4896;0.68;0.61;3,00;261,00;5,00;0,00;0,00;sales;medium
4895;0.5;0.4;3,00;180,00;4,00;0,00;0,00;sales;medium
4894;0.9;0.78;4,00;261,00;2,00;1,00;0,00;sales;medium
4893;0.38;0.54;2,00;112,00;3,00;0,00;0,00;marketing;medium
4892;0.95;0.78;3,00;204,00;2,00;1,00;0,00;marketing;medium
4891;0.24;0.58;5,00;279,00;4,00;0,00;0,00;marketing;medium
4890;0.57;0.68;4,00;154,00;3,00;1,00;0,00;management;medium
4889;0.79;0.59;5,00;197,00;4,00;0,00;0,00;technical;medium
4888;0.65;0.88;4,00;268,00;4,00;0,00;0,00;support;medium
4887;0.73;0.63;4,00;174,00;3,00;0,00;0,00;accounting;low
4886;0.7;0.74;4,00;247,00;2,00;0,00;0,00;sales;low
4885;0.66;0.91;5,00;199,00;3,00;1,00;0,00;marketing;low
4884;0.78;0.95;3,00;249,00;4,00;0,00;0,00;RandD;low
4883;0.84;0.8;3,00;151,00;3,00;1,00;0,00;RandD;low
4882;0.16;0.96;6,00;211,00;6,00;1,00;0,00;RandD;low
4881;0.59;0.65;4,00;163,00;3,00;1,00;0,00;RandD;low
4880;0.43;0.62;2,00;180,00;3,00;0,00;0,00;RandD;low
4879;0.53;0.52;3,00;233,00;4,00;0,00;0,00;IT;low
4878;0.65;0.69;4,00;153,00;3,00;0,00;0,00;product_mng;low
4877;0.8;0.93;3,00;260,00;3,00;0,00;0,00;product_mng;low
4876;0.7;0.6;4,00;158,00;3,00;0,00;0,00;product_mng;low
4875;0.74;0.79;5,00;237,00;4,00;0,00;0,00;product_mng;low
4874;0.62;0.58;3,00;192,00;2,00;0,00;0,00;IT;low
4873;0.98;0.72;3,00;252,00;2,00;0,00;0,00;IT;low
4872;0.57;0.61;3,00;167,00;2,00;1,00;0,00;IT;low
4871;0.99;0.95;4,00;102,00;5,00;0,00;0,00;IT;low
4870;0.71;0.54;4,00;198,00;3,00;0,00;0,00;IT;low
4869;0.86;0.55;3,00;269,00;2,00;0,00;0,00;management;low
4868;0.67;0.85;3,00;153,00;4,00;0,00;0,00;technical;low
4867;0.95;0.69;4,00;207,00;2,00;1,00;0,00;technical;low
4866;0.85;0.79;3,00;217,00;2,00;0,00;0,00;technical;medium
4865;0.91;0.99;3,00;188,00;3,00;1,00;0,00;support;medium
4864;0.99;0.87;4,00;223,00;3,00;0,00;0,00;support;medium
4863;0.73;0.79;4,00;157,00;3,00;0,00;0,00;support;medium
4862;0.52;0.91;5,00;193,00;2,00;0,00;0,00;support;low
4861;0.5;0.85;4,00;224,00;6,00;0,00;0,00;support;high
4860;0.92;0.49;5,00;259,00;3,00;1,00;0,00;support;medium
4859;0.63;0.66;4,00;157,00;2,00;0,00;0,00;support;medium
4858;0.48;0.89;3,00;261,00;2,00;0,00;0,00;support;medium
4857;0.77;0.96;6,00;225,00;4,00;0,00;0,00;support;medium
4856;0.92;0.62;4,00;196,00;3,00;0,00;0,00;support;medium
4855;0.79;0.69;4,00;209,00;2,00;0,00;0,00;support;medium
4854;0.68;0.85;3,00;243,00;4,00;0,00;0,00;technical;medium
4853;0.77;0.55;2,00;172,00;2,00;0,00;0,00;technical;medium
4852;0.31;0.59;3,00;176,00;3,00;0,00;0,00;technical;medium
4851;0.65;0.97;4,00;145,00;2,00;0,00;0,00;technical;medium
4850;0.73;0.86;4,00;179,00;3,00;0,00;0,00;technical;medium
4849;0.14;0.83;5,00;171,00;6,00;0,00;0,00;technical;medium
4848;0.78;0.58;3,00;150,00;3,00;1,00;0,00;technical;low
4847;0.57;0.57;4,00;141,00;3,00;0,00;0,00;technical;low
4846;0.54;0.52;5,00;155,00;3,00;0,00;0,00;technical;low
4845;0.66;0.96;4,00;103,00;2,00;0,00;0,00;technical;low
4844;0.7;0.98;4,00;176,00;5,00;0,00;0,00;technical;low
4843;0.15;0.7;4,00;220,00;4,00;0,00;0,00;hr;low
4842;0.68;0.83;3,00;133,00;3,00;0,00;0,00;hr;low
4841;0.77;0.86;4,00;215,00;2,00;0,00;0,00;hr;low
4840;0.68;0.78;3,00;264,00;3,00;0,00;0,00;hr;low
4839;0.46;0.38;6,00;165,00;3,00;0,00;0,00;accounting;low
4838;0.17;0.82;6,00;259,00;4,00;0,00;0,00;accounting;low
4837;0.5;0.84;3,00;156,00;4,00;0,00;0,00;accounting;low
4836;0.89;0.91;5,00;224,00;3,00;1,00;0,00;sales;low
4835;0.76;0.68;4,00;204,00;3,00;1,00;0,00;sales;low
4834;0.22;0.88;5,00;154,00;5,00;0,00;0,00;sales;low
4833;0.74;0.99;5,00;146,00;2,00;0,00;0,00;sales;low
4832;0.98;0.75;5,00;188,00;2,00;0,00;0,00;sales;low
4831;0.53;0.64;2,00;177,00;4,00;0,00;0,00;sales;low
4830;0.83;0.77;3,00;171,00;3,00;0,00;0,00;sales;low
4829;0.19;0.8;4,00;249,00;5,00;0,00;0,00;sales;low
4828;0.74;0.83;4,00;170,00;2,00;0,00;0,00;sales;low
4827;0.89;0.75;5,00;258,00;2,00;0,00;0,00;sales;medium
4826;0.95;0.53;4,00;162,00;3,00;0,00;0,00;sales;medium
4825;0.62;0.54;3,00;142,00;2,00;0,00;0,00;sales;medium
4824;0.77;0.74;5,00;263,00;2,00;0,00;0,00;sales;medium
4823;0.66;0.85;3,00;266,00;5,00;0,00;0,00;sales;low
4822;0.71;0.88;4,00;266,00;3,00;0,00;0,00;sales;high
4821;0.67;0.83;4,00;195,00;3,00;0,00;0,00;sales;medium
4820;0.8;0.91;3,00;202,00;2,00;0,00;0,00;sales;medium
4819;0.5;0.43;3,00;184,00;2,00;0,00;0,00;sales;medium
4818;0.41;0.68;4,00;273,00;3,00;0,00;0,00;sales;medium
4817;0.6;0.88;3,00;261,00;3,00;1,00;0,00;marketing;medium
4816;0.92;0.56;4,00;170,00;3,00;0,00;0,00;marketing;medium
4815;0.94;0.85;4,00;236,00;2,00;0,00;0,00;marketing;medium
4814;0.72;0.92;3,00;225,00;3,00;0,00;0,00;management;medium
4813;0.15;0.91;2,00;207,00;3,00;0,00;0,00;technical;medium
4812;0.6;0.81;4,00;245,00;3,00;1,00;0,00;support;medium
4811;0.78;0.87;4,00;264,00;3,00;0,00;0,00;accounting;medium
4810;0.86;0.53;4,00;160,00;2,00;1,00;0,00;sales;medium
4809;0.54;0.65;3,00;202,00;3,00;0,00;0,00;marketing;low
4808;0.52;0.57;4,00;183,00;3,00;0,00;0,00;RandD;low
4807;0.6;0.56;4,00;138,00;3,00;0,00;0,00;RandD;low
4806;0.49;0.61;3,00;148,00;2,00;1,00;0,00;RandD;low
4805;0.91;0.95;4,00;171,00;3,00;0,00;0,00;RandD;low
4804;0.27;0.69;2,00;177,00;5,00;0,00;0,00;RandD;low
4803;0.95;0.53;4,00;263,00;3,00;0,00;0,00;IT;low
4802;0.17;0.91;4,00;260,00;5,00;0,00;0,00;product_mng;low
4801;0.95;0.57;5,00;216,00;3,00;0,00;0,00;product_mng;low
4800;0.37;0.74;2,00;197,00;3,00;0,00;0,00;product_mng;low
4799;0.33;0.82;5,00;249,00;6,00;0,00;0,00;product_mng;low
4798;0.91;0.63;4,00;226,00;3,00;1,00;0,00;IT;low
4797;0.69;0.91;5,00;205,00;2,00;0,00;0,00;IT;low
4796;0.55;0.81;5,00;251,00;3,00;0,00;0,00;IT;low
4795;0.32;0.72;2,00;240,00;5,00;0,00;0,00;IT;low
4794;0.56;0.52;4,00;158,00;2,00;0,00;0,00;IT;low
4793;0.62;0.66;3,00;208,00;3,00;0,00;0,00;management;low
4792;0.66;0.95;4,00;183,00;3,00;0,00;0,00;technical;low
4791;0.7;0.54;4,00;150,00;4,00;0,00;0,00;technical;low
4790;0.97;0.91;4,00;257,00;3,00;1,00;0,00;technical;low
4789;0.93;0.74;2,00;169,00;4,00;0,00;0,00;support;low
4788;0.87;0.9;4,00;163,00;2,00;0,00;0,00;support;medium
4787;0.73;0.93;4,00;162,00;2,00;1,00;0,00;support;medium
4786;0.83;0.84;3,00;249,00;2,00;0,00;0,00;support;medium
4785;0.3;0.68;3,00;229,00;6,00;0,00;0,00;support;medium
4784;0.41;0.54;2,00;190,00;4,00;0,00;0,00;support;low
4783;0.67;0.81;4,00;168,00;2,00;0,00;0,00;support;high
4782;0.72;0.7;3,00;149,00;3,00;0,00;0,00;support;medium
4781;0.88;0.77;4,00;168,00;4,00;0,00;0,00;support;medium
4780;0.59;0.62;3,00;203,00;4,00;0,00;0,00;support;medium
4779;0.63;0.9;3,00;142,00;3,00;0,00;0,00;support;medium
4778;0.63;0.58;4,00;141,00;3,00;1,00;0,00;technical;medium
4777;0.63;0.64;3,00;243,00;3,00;0,00;0,00;technical;medium
4776;1;0.8;5,00;162,00;3,00;1,00;0,00;technical;medium
4775;0.41;0.59;2,00;182,00;3,00;0,00;0,00;technical;medium
4774;0.85;0.57;5,00;190,00;2,00;1,00;0,00;technical;medium
4773;0.58;0.98;3,00;146,00;3,00;0,00;0,00;technical;medium
4772;0.52;0.51;3,00;218,00;2,00;1,00;0,00;technical;medium
4771;0.99;0.56;6,00;128,00;4,00;0,00;0,00;technical;medium
4770;0.13;0.95;5,00;149,00;2,00;0,00;0,00;technical;low
4769;0.93;0.96;3,00;268,00;4,00;0,00;0,00;technical;low
4768;0.87;0.52;3,00;152,00;4,00;0,00;0,00;technical;low
4767;0.88;0.83;4,00;163,00;3,00;0,00;0,00;hr;low
4766;0.98;0.91;4,00;273,00;2,00;0,00;0,00;hr;low
4765;0.89;0.75;3,00;134,00;3,00;0,00;0,00;hr;low
4764;0.23;0.59;5,00;245,00;5,00;0,00;0,00;hr;low
4763;0.84;0.83;3,00;215,00;3,00;0,00;0,00;accounting;high
4762;0.6;0.55;3,00;177,00;3,00;1,00;0,00;accounting;low
4761;0.7;0.55;3,00;253,00;2,00;1,00;0,00;accounting;low
4760;0.65;0.65;4,00;224,00;3,00;0,00;0,00;sales;low
4759;0.95;0.56;5,00;194,00;2,00;0,00;0,00;sales;high
4758;0.85;0.84;5,00;179,00;3,00;0,00;0,00;sales;low
4757;0.88;0.95;3,00;137,00;3,00;0,00;0,00;sales;low
4756;0.86;0.66;3,00;150,00;2,00;0,00;0,00;sales;low
4755;0.77;0.82;3,00;147,00;4,00;0,00;0,00;sales;high
4754;1;0.84;3,00;154,00;3,00;0,00;0,00;sales;medium
4753;0.56;0.72;4,00;247,00;2,00;0,00;0,00;sales;medium
4752;0.14;0.83;5,00;153,00;5,00;1,00;0,00;sales;medium
4751;0.15;0.42;4,00;238,00;3,00;0,00;0,00;sales;medium
4750;0.71;0.98;5,00;213,00;3,00;0,00;0,00;sales;medium
4749;0.92;0.99;5,00;236,00;4,00;0,00;0,00;sales;medium
4748;0.78;0.58;3,00;224,00;2,00;0,00;0,00;sales;medium
4747;0.93;0.92;3,00;248,00;2,00;0,00;0,00;sales;medium
4746;0.48;0.5;4,00;179,00;3,00;0,00;0,00;sales;medium
4745;0.61;0.68;4,00;244,00;3,00;0,00;0,00;sales;low
4744;0.78;0.54;5,00;257,00;3,00;0,00;0,00;sales;high
4743;0.5;0.74;4,00;165,00;2,00;1,00;0,00;sales;medium
4742;0.61;0.5;4,00;271,00;3,00;1,00;0,00;sales;medium
4741;0.75;0.95;3,00;253,00;3,00;0,00;0,00;marketing;medium
4740;0.48;0.53;3,00;113,00;4,00;0,00;0,00;marketing;medium
4739;0.68;0.99;3,00;263,00;3,00;1,00;1,00;marketing;medium
4738;0.55;0.85;3,00;152,00;2,00;0,00;1,00;management;medium
4737;0.83;0.91;3,00;168,00;3,00;0,00;1,00;technical;medium
